TDS,TDS Duration,Vrot,Vrot Width,AzShear,TDS Height,TDS Width,Peak Wind,Min CC,Beam Height,Path Length,Path Width,tag
1,35,71.5,0.66,0.06,13.8,1.9,142,0.53,1.958859962,82.53,1320,20170516_2142_WIPolk_kmpx
1,7,68,0.64,0.059,13.2,1.3,130,0.71,2.22281155,9.18,1250,20170516_2225_TXWheeler_kama
1,33,66.9,0.43,0.086,18.7,3.2,165,0.25,1.445858944,26.64,300,20170517_0059_KSPawnee_kddc
1,2,22.8,0.65,0.019,2.7,0.5,120,0.46,0.8559984,1.29,50,20170518_0220_ILHenry_kdvn
1,5,21.9,1.1,0.011,4.8,0.9,120,0.64,1.722334559,13.7,850,20170519_0257_OKMcIntosh_kinx
1,12,28.7,0.98,0.016,6.9,1.1,120,0.21,0.5843736,2.8,400,20170519_0340_OKMuskogee_kinx
1,17,48.6,0.61,0.044,5.8,1.1,116,0.22,1.013912065,7.49,300,20170523_2153_GAChatham_kclx
1,20,50,0.63,0.044,8.6,0.9,115,0.49,0.616632738,12.01,250,20170524_1904_SCSaluda_kcae
1,13,30.6,0.67,0.025,13.3,1,115,0.65,2.595856406,3.2,100,20170524_1941_NCIredell_kfcx
1,10,35,0.93,0.021,12.9,0.9,125,0.69,1.804356685,4.1,225,20170524_2016_NCYadkin_kfcx
1,24,50.5,0.63,0.045,15.1,1,123,0.37,1.2295623,16.1,700,20170524_2052_NCStokes_kfcx
1,22,50.5,0.51,0.055,10.9,0.9,115,0.53,0.575852167,14.98,300,20170612_2240_COWeld_kcys
1,9,70,0.44,0.088,4.3,0.7,135,0.6,0.479387739,13.99,250,20170617_0105_NESarpy_koax
1,8,56.3,0.64,0.049,8.7,0.9,122,0.66,1.353048701,3.7,135,20170628_2046_IAFremont_koax
1,10,54.4,0.65,0.046,11.8,1.7,111,0.47,2.91158985,6.99,1000,20170628_2205_IATaylor_kdmx
1,27,65.1,0.48,0.075,15.2,2.5,120,0.21,1.553447127,11.69,200,20170628_2338_IALinn_kdvn
1,2,43.4,0.43,0.056,4,0.3,112,0.87,1.324812436,2.5,30,20170629_0014_IAJones_kdvn
1,29,78.4,0.64,0.068,7.4,0.8,135,0.21,0.119548034,22,1200,20170711_2358_NDTraill_kmvx
1,25,54.1,0.46,0.065,5.9,0.8,130,0.23,0.329658248,11.64,600,20170712_0048_NDTraill_kmvx
1,24,60.3,0.78,0.043,4.4,0.6,115,0.21,0.259526925,6.11,700,20170720_1630_NYErie_kbuf
1,10,47.6,0.62,0.043,6.4,1.1,125,0.38,1.115964122,2.37,150,20170724_0523_MDQueen Anne's_kdox
1,9,43.7,0.47,0.052,4.7,1,130,0.21,0.375070844,6.9,550,20170806_0619_OKTulsa_kinx
1,12,59.3,0.58,0.057,8.6,1.1,125,0.59,1.291852286,5.14,250,20170819_0107_IAOsceola_kfsd
1,15,84.1,0.81,0.058,10.1,0.7,120,0.49,1.184009632,0.65,540,20170820_0114_NELoup_klnx
1,5,26.7,0.76,0.02,4.7,0.6,115,0.58,0.797076047,2.18,175,20170829_2209_LAAcadia_klch
1,47,58.8,0.57,0.057,19.1,1.3,121,0.21,0.818578616,31.24,600,20170831_2040_ALPickens_kgwx
1,11,26.3,1.16,0.013,9.2,1.2,115,0.41,1.497748595,13.63,300,20170901_0158_ALCullman_khtx
1,14,49.1,0.58,0.047,8.8,1.1,130,0.68,1.742726427,16.67,400,20170905_0242_OHCrawford_kcle
1,5,48.1,0.85,0.031,5.6,0.7,122,0.63,0.861643055,1.55,125,20170910_2148_FLBrevard_kmlb
1,24,63.7,0.48,0.074,17.8,1.8,130,0.21,0.614534429,8.42,300,20171008_2036_SCPickens_kgsp
1,58,56.4,0.47,0.067,19.2,1.3,120,0.21,0.561193504,22.28,200,20171008_2040_SCLaurens_kgsp
1,21,59.2,0.48,0.069,8.9,1,100,,0.105029913,12.68,100,20171023_1852_SCSpartanburg_KGSP
1,8,42.3,0.58,0.041,10.4,0.6,120,0.26,0.23803377,3.02,350,20171023_1912_SCSpartanburg_kgsp
1,6,49.6,0.59,0.047,5.1,0.7,120,0.56,0.624859479,4.86,150,20171023_1936_SCCherokee_kgsp
1,71,58.3,0.57,0.057,16.6,3.6,134,0.21,1.669983333,38.72,600,20171105_1824_INDelaware_kind
1,10,51,0.7,0.04,13.7,2.1,120,0.55,2.263352931,5.41,200,20171105_1940_OHMercer_kiwx
1,10,34,0.52,0.036,8.5,1.4,112,0.64,1.450747721,0.61,150,20171105_2151_OHSeneca_kcle
1,2,23.8,0.83,0.016,5.6,0.8,127,0.78,1.559720082,6.7,200,20171105_2351_OHAshtabula_kcle
1,10,41.8,0.68,0.034,7.5,1.2,115,0.67,2.757979419,3.08,691,20171220_0053_TXCherokee_kshv
